,Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Quarter_1,Quarter_2,Quarter_3,Quarter_4
1304,10,0,82.82,2.941,126.1360645,9.524,False,True,False,False
1305,10,0,89.67,3.057,126.1119032,9.524,False,True,False,False
1306,10,0,83.49,2.935,126.114,9.524,False,True,False,False
1307,10,0,90.32,3.084,126.1266,9.524,False,True,False,False
1308,10,0,92.89,2.978,126.1392,9.199,False,False,True,False
1309,10,0,91.03,3.1,126.1518,9.199,False,False,True,False
1310,10,0,91.8,2.971,126.1498065,9.199,False,False,True,False
1311,10,0,88.44,3.112,126.1283548,9.199,False,False,True,False
1312,10,0,85.03,3.017,126.1069032,9.199,False,False,True,False
1313,10,0,86.13,3.123,126.0854516,9.199,False,False,True,False
1314,10,0,88.37,3.049,126.064,9.199,False,False,True,False
1315,10,0,89.88,3.041,126.0766452,9.199,False,False,True,False
1316,10,0,84.99,3.022,126.0892903,9.199,False,False,True,False
1317,10,0,83.8,3.087,126.1019355,9.199,False,False,True,False
1318,10,1,84.04,2.961,126.1145806,9.199,False,False,True,False
1319,10,0,85.52,3.028,126.1454667,9.199,False,False,True,False
1320,10,0,85.75,2.939,126.1900333,9.199,False,False,True,False
1321,10,0,86.01,3.001,126.2346,9.003,False,False,False,True
1322,10,0,77.04,2.924,126.2791667,9.003,False,False,False,True
1323,10,0,75.48,3.08,126.3266774,9.003,False,False,False,True
1324,10,0,68.12,3.014,126.3815484,9.003,False,False,False,True
1325,10,0,68.76,3.13,126.4364194,9.003,False,False,False,True
1326,10,0,71.04,3.009,126.4912903,9.003,False,False,False,True
1327,10,0,61.24,3.13,126.5461613,9.003,False,False,False,True
1328,10,0,58.83,3.047,126.6072,9.003,False,False,False,True
1329,10,1,55.33,3.162,126.6692667,9.003,False,False,False,True
1330,10,0,51.17,3.041,126.7313333,9.003,False,False,False,True
1331,10,0,60.51,3.091,126.7934,9.003,False,False,False,True
1332,10,0,59.15,3.125,126.8794839,9.003,False,False,False,True
1333,10,0,57.06,3.236,126.9835806,9.003,False,False,False,True
1334,10,1,49.67,3.148,127.0876774,9.003,False,False,False,True
1335,10,0,43.43,3.287,127.1917742,8.744,True,False,False,False
1336,10,0,49.98,3.312,127.3009355,8.744,True,False,False,False
1337,10,0,56.75,3.336,127.4404839,8.744,True,False,False,False
1338,10,0,53.03,3.231,127.5800323,8.744,True,False,False,False
1339,10,0,44.88,3.348,127.7195806,8.744,True,False,False,False
1340,10,1,51.51,3.381,127.859129,8.744,True,False,False,False
1341,10,0,61.77,3.43,127.99525,8.744,True,False,False,False
1342,10,0,53.59,3.398,128.13,8.744,True,False,False,False
1343,10,0,56.96,3.674,128.26475,8.744,True,False,False,False
1344,10,0,64.22,3.63,128.3995,8.744,True,False,False,False
1345,10,0,70.12,3.892,128.5121935,8.744,True,False,False,False
1346,10,0,62.53,3.716,128.6160645,8.744,True,False,False,False
1347,10,0,67.64,3.772,128.7199355,8.494,False,True,False,False
1348,10,0,73.03,3.818,128.8238065,8.494,False,True,False,False
1349,10,0,61.05,4.089,128.9107333,8.494,False,True,False,False
1350,10,0,75.93,3.917,128.9553,8.494,False,True,False,False
1351,10,0,73.38,4.151,128.9998667,8.494,False,True,False,False
1352,10,0,73.56,4.193,129.0444333,8.494,False,True,False,False
1353,10,0,74.04,4.202,129.089,8.494,False,True,False,False
1354,10,0,72.62,3.99,129.0756774,8.494,False,True,False,False
1355,10,0,78.62,3.933,129.0623548,8.494,False,True,False,False
1356,10,0,81.87,3.893,129.0490323,8.494,False,True,False,False
1357,10,0,84.57,3.981,129.0357097,8.494,False,True,False,False
1358,10,0,87.96,3.935,129.0432,8.494,False,True,False,False
1359,10,0,90.69,3.807,129.0663,8.494,False,True,False,False
1360,10,0,95.36,3.842,129.0894,8.257,False,False,True,False
1361,10,0,88.57,3.793,129.1125,8.257,False,False,True,False
1362,10,0,86.01,3.779,129.1338387,8.257,False,False,True,False
1363,10,0,88.59,3.697,129.1507742,8.257,False,False,True,False
1364,10,0,86.75,3.694,129.1677097,8.257,False,False,True,False
1365,10,0,89.8,3.803,129.1846452,8.257,False,False,True,False
1366,10,0,85.61,3.794,129.2015806,8.257,False,False,True,False
1367,10,0,87.4,3.743,129.2405806,8.257,False,False,True,False
1368,10,0,91.59,3.663,129.2832581,8.257,False,False,True,False
1369,10,0,91.61,3.798,129.3259355,8.257,False,False,True,False
1370,10,1,89.06,3.771,129.3686129,8.257,False,False,True,False
1371,10,0,77.49,3.784,129.4306,8.257,False,False,True,False
1372,10,0,82.51,3.789,129.5183333,8.257,False,False,True,False
1373,10,0,82.27,3.877,129.6060667,8.257,False,False,True,False
1374,10,0,75.01,3.827,129.6938,7.874,False,False,False,True
1375,10,0,70.27,3.698,129.7706452,7.874,False,False,False,True
1376,10,0,77.91,3.842,129.7821613,7.874,False,False,False,True
1377,10,0,72.79,3.843,129.7936774,7.874,False,False,False,True
1378,10,0,68.57,3.828,129.8051935,7.874,False,False,False,True
1379,10,0,55.28,3.677,129.8167097,7.874,False,False,False,True
1380,10,0,58.97,3.669,129.8268333,7.874,False,False,False,True
1381,10,1,60.68,3.76,129.8364,7.874,False,False,False,True
1382,10,0,57.29,3.701,129.8459667,7.874,False,False,False,True
1383,10,0,42.58,3.644,129.8555333,7.874,False,False,False,True
1384,10,0,50.53,3.489,129.8980645,7.874,False,False,False,True
1385,10,0,48.36,3.541,129.9845484,7.874,False,False,False,True
1386,10,1,48.92,3.428,130.0710323,7.874,False,False,False,True
1387,10,0,59.85,3.443,130.1575161,7.545,True,False,False,False
1388,10,0,51.0,3.477,130.244,7.545,True,False,False,False
1389,10,0,54.51,3.66,130.2792258,7.545,True,False,False,False
1390,10,0,53.59,3.675,130.3144516,7.545,True,False,False,False
1391,10,0,56.85,3.543,130.3496774,7.545,True,False,False,False
1392,10,1,55.73,3.722,130.3849032,7.545,True,False,False,False
1393,10,0,54.12,3.781,130.4546207,7.545,True,False,False,False
1394,10,0,56.02,3.95,130.5502069,7.545,True,False,False,False
1395,10,0,57.62,3.882,130.6457931,7.545,True,False,False,False
1396,10,0,57.65,3.963,130.7413793,7.545,True,False,False,False
1397,10,0,62.11,4.273,130.8261935,7.545,True,False,False,False
1398,10,0,56.54,4.288,130.8966452,7.545,True,False,False,False
1399,10,0,67.92,4.294,130.9670968,7.545,True,False,False,False
1400,10,0,65.99,4.282,131.0375484,7.382,False,True,False,False
1401,10,0,70.28,4.254,131.108,7.382,False,True,False,False
1402,10,0,67.75,4.111,131.1173333,7.382,False,True,False,False
1403,10,0,80.11,4.088,131.1266667,7.382,False,True,False,False
1404,10,0,77.02,4.058,131.136,7.382,False,True,False,False
1405,10,0,76.03,4.186,131.1453333,7.382,False,True,False,False
1406,10,0,85.19,4.308,131.0983226,7.382,False,True,False,False
1407,10,0,86.03,4.127,131.0287742,7.382,False,True,False,False
1408,10,0,80.06,4.277,130.9592258,7.382,False,True,False,False
1409,10,0,86.87,4.103,130.8896774,7.382,False,True,False,False
1410,10,0,88.58,4.144,130.8295333,7.382,False,True,False,False
1411,10,0,89.92,4.014,130.7929,7.382,False,True,False,False
1412,10,0,91.36,3.875,130.7562667,7.382,False,True,False,False
1413,10,0,86.87,3.666,130.7196333,7.17,False,False,True,False
1414,10,0,89.8,3.723,130.683,7.17,False,False,True,False
1415,10,0,84.45,3.589,130.7012903,7.17,False,False,True,False
1416,10,0,83.98,3.769,130.7195806,7.17,False,False,True,False
1417,10,0,84.76,3.595,130.737871,7.17,False,False,True,False
1418,10,0,90.78,3.811,130.7561613,7.17,False,False,True,False
1419,10,0,88.83,4.002,130.7909677,7.17,False,False,True,False
1420,10,0,82.5,4.055,130.8381613,7.17,False,False,True,False
1421,10,0,86.97,3.886,130.8853548,7.17,False,False,True,False
1422,10,1,83.07,4.124,130.9325484,7.17,False,False,True,False
1423,10,0,78.47,3.966,130.9776667,7.17,False,False,True,False
1424,10,0,81.93,4.125,131.0103333,7.17,False,False,True,False
1425,10,0,82.52,3.966,131.043,7.17,False,False,True,False
1426,10,0,80.88,4.132,131.0756667,6.943,False,False,False,True
1427,10,0,76.03,4.468,131.1083333,6.943,False,False,False,True
1428,10,0,72.71,4.449,131.1499677,6.943,False,False,False,True
1429,10,0,70.5,4.301,131.1930968,6.943,False,False,False,True
1430,11,0,46.04,2.572,214.4248812,7.368,True,False,False,False
1431,11,1,48.01,2.548,214.5747916,7.368,True,False,False,False
1432,11,0,48.3,2.514,214.6198868,7.368,True,False,False,False
1433,11,0,52.79,2.561,214.6475127,7.368,True,False,False,False
1434,11,0,53.96,2.625,214.6751386,7.368,True,False,False,False
1435,11,0,64.1,2.667,214.7027646,7.368,True,False,False,False
1436,11,0,61.51,2.72,214.5301219,7.368,True,False,False,False
1437,11,0,58.09,2.732,214.3241011,7.368,True,False,False,False
1438,11,0,66.16,2.719,214.1180803,7.343,False,True,False,False
1439,11,0,69.57,2.77,213.9120595,7.343,False,True,False,False
1440,11,0,67.81,2.808,213.7726889,7.343,False,True,False,False
1441,11,0,68.37,2.795,213.7221852,7.343,False,True,False,False
1442,11,0,71.13,2.78,213.6716815,7.343,False,True,False,False
1443,11,0,75.57,2.835,213.6211778,7.343,False,True,False,False
1444,11,0,77.64,2.854,213.6196139,7.343,False,True,False,False
1445,11,0,76.97,2.826,213.9116886,7.343,False,True,False,False
1446,11,0,79.69,2.759,214.2037634,7.343,False,True,False,False
1447,11,0,79.66,2.705,214.4958382,7.343,False,True,False,False
1448,11,0,82.81,2.668,214.787913,7.343,False,True,False,False
1449,11,0,84.13,2.637,214.7858259,7.343,False,True,False,False
1450,11,0,84.5,2.653,214.6660741,7.343,False,True,False,False
1451,11,0,83.09,2.669,214.5463222,7.346,False,False,True,False
1452,11,0,83.01,2.642,214.4265704,7.346,False,False,True,False
1453,11,0,84.9,2.623,214.4176476,7.346,False,False,True,False
1454,11,0,84.57,2.608,214.5564968,7.346,False,False,True,False
1455,11,0,83.26,2.64,214.695346,7.346,False,False,True,False
1456,11,0,86.54,2.627,214.8341952,7.346,False,False,True,False
1457,11,0,87.73,2.692,214.9730444,7.346,False,False,True,False
1458,11,0,88.93,2.664,214.9314191,7.346,False,False,True,False
1459,11,0,87.7,2.619,214.8897938,7.346,False,False,True,False
1460,11,0,84.94,2.577,214.8481685,7.346,False,False,True,False
1461,11,1,81.93,2.565,214.8065431,7.346,False,False,True,False
1462,11,0,83.04,2.582,214.8322484,7.346,False,False,True,False
1463,11,0,77.36,2.624,214.9084516,7.346,False,False,True,False
1464,11,0,75.11,2.603,214.9846548,7.564,False,False,False,True
1465,11,0,68.71,2.633,215.060858,7.564,False,False,False,True
1466,11,0,71.46,2.72,215.1293114,7.564,False,False,False,True
1467,11,0,72.6,2.725,215.17839,7.564,False,False,False,True
1468,11,0,74.21,2.716,215.2274686,7.564,False,False,False,True
1469,11,0,64.41,2.689,215.2765472,7.564,False,False,False,True
1470,11,0,63.74,2.728,215.3256258,7.564,False,False,False,True
1471,11,0,58.63,2.771,215.2074519,7.564,False,False,False,True
1472,11,1,69.9,2.735,215.0614025,7.564,False,False,False,True
1473,11,0,55.9,2.708,214.9153531,7.564,False,False,False,True
1474,11,0,53.33,2.843,214.7693037,7.564,False,False,False,True
1475,11,0,54.63,2.869,214.704919,7.564,False,False,False,True
1476,11,0,59.33,2.886,214.7017828,7.564,False,False,False,True
1477,11,1,55.03,2.943,214.6986466,7.564,False,False,False,True
1478,11,0,54.43,2.976,214.6955104,7.551,True,False,False,False
1479,11,0,45.34,2.983,214.7470729,7.551,True,False,False,False
1480,11,0,51.51,3.016,215.1268275,7.551,True,False,False,False
1481,11,0,51.04,3.01,215.5065821,7.551,True,False,False,False
1482,11,0,47.17,2.989,215.8863367,7.551,True,False,False,False
1483,11,1,44.61,3.022,216.2660913,7.551,True,False,False,False
1484,11,0,61.5,3.045,216.5843571,7.551,True,False,False,False
1485,11,0,68.74,3.065,216.8780275,7.551,True,False,False,False
1486,11,0,66.5,3.288,217.1716979,7.551,True,False,False,False
1487,11,0,63.29,3.459,217.4653683,7.551,True,False,False,False
1488,11,0,70.17,3.488,217.7235226,7.551,True,False,False,False
1489,11,0,73.74,3.473,217.9674705,7.551,True,False,False,False
1490,11,0,69.1,3.524,218.2114184,7.574,False,True,False,False
1491,11,0,73.57,3.622,218.4553663,7.574,False,True,False,False
1492,11,0,76.64,3.743,218.6788642,7.574,False,True,False,False
1493,11,0,78.31,3.807,218.851237,7.574,False,True,False,False
1494,11,0,79.97,3.81,219.0236099,7.574,False,True,False,False
1495,11,0,71.39,3.906,219.1959827,7.574,False,True,False,False
1496,11,0,80.93,3.899,219.3683556,7.574,False,True,False,False
1497,11,0,76.97,3.907,219.127216,7.574,False,True,False,False
1498,11,0,85.61,3.786,218.8860765,7.574,False,True,False,False
1499,11,0,86.14,3.699,218.6449369,7.574,False,True,False,False
1500,11,0,85.79,3.648,218.4037974,7.574,False,True,False,False
1501,11,0,87.9,3.637,218.3551748,7.574,False,True,False,False
1502,11,0,86.13,3.594,218.45094,7.574,False,True,False,False
1503,11,0,86.43,3.524,218.5467052,7.567,False,False,True,False
1504,11,0,87.17,3.48,218.6424704,7.567,False,False,True,False
1505,11,0,88.3,3.575,218.7275216,7.567,False,False,True,False
1506,11,0,87.8,3.651,218.7857881,7.567,False,False,True,False
1507,11,0,89.46,3.682,218.8440545,7.567,False,False,True,False
1508,11,0,90.04,3.684,218.9023209,7.567,False,False,True,False
1509,11,0,90.3,3.638,218.9605873,7.567,False,False,True,False
1510,11,0,89.51,3.554,219.023271,7.567,False,False,True,False
1511,11,0,89.09,3.523,219.0866908,7.567,False,False,True,False
1512,11,0,91.44,3.533,219.1501106,7.567,False,False,True,False
1513,11,1,84.91,3.546,219.2135305,7.567,False,False,True,False
1514,11,0,85.11,3.526,219.3972867,7.567,False,False,True,False
1515,11,0,82.14,3.467,219.7414914,7.567,False,False,True,False
1516,11,0,84.4,3.355,220.085696,7.567,False,False,True,False
1517,11,0,76.97,3.285,220.4299007,7.197,False,False,False,True
1518,11,0,75.56,3.274,220.7486167,7.197,False,False,False,True
1519,11,0,70.91,3.353,220.9144005,7.197,False,False,False,True
1520,11,0,72.66,3.372,221.0801842,7.197,False,False,False,True
1521,11,0,61.13,3.332,221.245968,7.197,False,False,False,True
1522,11,0,64.2,3.297,221.4117517,7.197,False,False,False,True
1523,11,0,66.17,3.308,221.6432852,7.197,False,False,False,True
1524,11,1,70.03,3.236,221.9011185,7.197,False,False,False,True
1525,11,0,56.89,3.172,222.1589519,7.197,False,False,False,True
1526,11,0,50.63,3.158,222.4167852,7.197,False,False,False,True
1527,11,0,59.69,3.159,222.6426418,7.197,False,False,False,True
1528,11,0,54.29,3.112,222.8258628,7.197,False,False,False,True
1529,11,1,48.86,3.129,223.0090839,7.197,False,False,False,True
1530,11,0,54.44,3.157,223.1923049,6.833,True,False,False,False
1531,11,0,53.1,3.261,223.3755259,6.833,True,False,False,False
1532,11,0,56.43,3.268,223.4700552,6.833,True,False,False,False
1533,11,0,58.36,3.29,223.5645845,6.833,True,False,False,False
1534,11,0,60.24,3.36,223.6591137,6.833,True,False,False,False
1535,11,1,52.23,3.409,223.753643,6.833,True,False,False,False
1536,11,0,52.77,3.51,223.9170153,6.833,True,False,False,False
1537,11,0,61.11,3.555,224.1320199,6.833,True,False,False,False
1538,11,0,62.61,3.63,224.3470245,6.833,True,False,False,False
1539,11,0,61.44,3.669,224.5620291,6.833,True,False,False,False
1540,11,0,64.21,3.734,224.7166953,6.833,True,False,False,False
1541,11,0,67.16,3.787,224.7909104,6.833,True,False,False,False
1542,11,0,70.23,3.845,224.8651254,6.833,True,False,False,False
1543,11,0,74.19,3.891,224.9393405,6.664,False,True,False,False
1544,11,0,72.74,3.891,225.0135556,6.664,False,True,False,False
1545,11,0,71.97,3.877,225.0689541,6.664,False,True,False,False
1546,11,0,73.4,3.814,225.1243526,6.664,False,True,False,False
1547,11,0,79.07,3.749,225.1797511,6.664,False,True,False,False
1548,11,0,75.13,3.688,225.2351496,6.664,False,True,False,False
1549,11,0,72.53,3.63,225.2512024,6.664,False,True,False,False
1550,11,0,78.44,3.561,225.2515168,6.664,False,True,False,False
1551,11,0,81.67,3.501,225.2518313,6.664,False,True,False,False
1552,11,0,82.1,3.452,225.2521458,6.664,False,True,False,False
1553,11,0,84.97,3.393,225.2644795,6.664,False,True,False,False
1554,11,0,83.26,3.346,225.3068615,6.664,False,True,False,False
1555,11,0,87.86,3.286,225.3492435,6.664,False,True,False,False
1556,11,0,83.44,3.227,225.3916254,6.334,False,False,True,False
1557,11,0,82.46,3.256,225.4340074,6.334,False,False,True,False
1558,11,0,82.41,3.311,225.4438827,6.334,False,False,True,False
1559,11,0,85.43,3.407,225.4537579,6.334,False,False,True,False
1560,11,0,86.94,3.417,225.4636332,6.334,False,False,True,False
1561,11,0,86.21,3.494,225.4735085,6.334,False,False,True,False
1562,11,0,87.73,3.571,225.5558664,6.334,False,False,True,False
1563,11,0,83.17,3.62,225.6925864,6.334,False,False,True,False
1564,11,0,86.49,3.638,225.8293063,6.334,False,False,True,False
1565,11,1,85.17,3.73,225.9660263,6.334,False,False,True,False
1566,11,0,79.61,3.717,226.1122067,6.334,False,False,True,False
1567,11,0,73.64,3.721,226.3151496,6.334,False,False,True,False
1568,11,0,77.67,3.666,226.5180926,6.334,False,False,True,False
1569,11,0,73.37,3.617,226.7210356,6.034,False,False,False,True
1570,11,0,69.94,3.601,226.9239785,6.034,False,False,False,True
1571,11,0,73.77,3.594,226.9688442,6.034,False,False,False,True
1572,11,0,74.26,3.506,226.9873637,6.034,False,False,False,True
1573,12,0,49.47,2.962,126.4420645,13.975,True,False,False,False
1574,12,1,47.87,2.946,126.4962581,13.975,True,False,False,False
1575,12,0,54.83,2.915,126.5262857,13.975,True,False,False,False
1576,12,0,50.23,2.825,126.5522857,13.975,True,False,False,False
1577,12,0,53.77,2.987,126.5782857,13.975,True,False,False,False
1578,12,0,50.11,2.925,126.6042857,13.975,True,False,False,False
1579,12,0,59.57,3.054,126.6066452,13.975,True,False,False,False
1580,12,0,60.06,3.083,126.6050645,13.975,True,False,False,False
1581,12,0,59.84,3.086,126.6034839,14.099,False,True,False,False
1582,12,0,59.25,3.09,126.6019032,14.099,False,True,False,False
1583,12,0,64.95,3.109,126.5621,14.099,False,True,False,False
1584,12,0,64.55,3.05,126.4713333,14.099,False,True,False,False
1585,12,0,67.38,3.105,126.3805667,14.099,False,True,False,False
1586,12,0,70.15,3.127,126.2898,14.099,False,True,False,False
1587,12,0,68.44,3.145,126.2085484,14.099,False,True,False,False
1588,12,0,76.2,3.12,126.1843871,14.099,False,True,False,False
1589,12,0,67.84,3.058,126.1602258,14.099,False,True,False,False
1590,12,0,81.39,2.941,126.1360645,14.099,False,True,False,False
1591,12,0,90.84,2.949,126.1119032,14.099,False,True,False,False
1592,12,0,81.06,3.043,126.114,14.099,False,True,False,False
1593,12,0,87.27,3.084,126.1266,14.099,False,True,False,False
1594,12,0,91.98,3.105,126.1392,14.18,False,False,True,False
1595,12,0,90.37,3.1,126.1518,14.18,False,False,True,False
1596,12,0,97.18,3.094,126.1498065,14.18,False,False,True,False
1597,12,0,99.22,3.112,126.1283548,14.18,False,False,True,False
1598,12,0,96.31,3.017,126.1069032,14.18,False,False,True,False
1599,12,0,92.95,3.123,126.0854516,14.18,False,False,True,False
1600,12,0,87.01,3.159,126.064,14.18,False,False,True,False
1601,12,0,92.81,3.041,126.0766452,14.18,False,False,True,False
1602,12,0,93.19,3.129,126.0892903,14.18,False,False,True,False
1603,12,0,83.12,3.087,126.1019355,14.18,False,False,True,False
1604,12,1,83.63,3.044,126.1145806,14.18,False,False,True,False
1605,12,0,82.45,3.028,126.1454667,14.18,False,False,True,False
1606,12,0,81.77,2.939,126.1900333,14.18,False,False,True,False
1607,12,0,85.2,3.001,126.2346,14.313,False,False,False,True
1608,12,0,71.82,3.013,126.2791667,14.313,False,False,False,True
1609,12,0,75.0,2.976,126.3266774,14.313,False,False,False,True
1610,12,0,68.85,3.014,126.3815484,14.313,False,False,False,True
1611,12,0,61.09,3.016,126.4364194,14.313,False,False,False,True
1612,12,0,65.49,3.129,126.4912903,14.313,False,False,False,True
1613,12,0,57.79,3.13,126.5461613,14.313,False,False,False,True
1614,12,0,58.18,3.161,126.6072,14.313,False,False,False,True
1615,12,1,47.66,3.162,126.6692667,14.313,False,False,False,True
1616,12,0,43.33,3.041,126.7313333,14.313,False,False,False,True
1617,12,0,50.01,3.203,126.7934,14.313,False,False,False,True
1618,12,0,52.77,3.236,126.8794839,14.313,False,False,False,True
1619,12,0,52.02,3.236,126.9835806,14.313,False,False,False,True
1620,12,1,45.64,3.148,127.0876774,14.313,False,False,False,True
1621,12,0,37.64,3.287,127.1917742,14.021,True,False,False,False
1622,12,0,43.15,3.312,127.3009355,14.021,True,False,False,False
1623,12,0,53.53,3.223,127.4404839,14.021,True,False,False,False
1624,12,0,50.74,3.342,127.5800323,14.021,True,False,False,False
1625,12,0,45.14,3.348,127.7195806,14.021,True,False,False,False
1626,12,1,51.3,3.381,127.859129,14.021,True,False,False,False
1627,12,0,53.35,3.43,127.99525,14.021,True,False,False,False
1628,12,0,48.45,3.53,128.13,14.021,True,False,False,False
1629,12,0,51.72,3.674,128.26475,14.021,True,False,False,False
1630,12,0,57.75,3.818,128.3995,14.021,True,False,False,False
1631,12,0,64.21,3.692,128.5121935,14.021,True,False,False,False
1632,12,0,54.4,3.909,128.6160645,14.021,True,False,False,False
1633,12,0,63.63,3.772,128.7199355,13.736,False,True,False,False
1634,12,0,64.47,4.003,128.8238065,13.736,False,True,False,False
1635,12,0,57.63,3.868,128.9107333,13.736,False,True,False,False
1636,12,0,72.12,4.134,128.9553,13.736,False,True,False,False
1637,12,0,68.27,4.151,128.9998667,13.736,False,True,False,False
1638,12,0,68.4,4.193,129.0444333,13.736,False,True,False,False
1639,12,0,70.93,4.202,129.089,13.736,False,True,False,False
1640,12,0,66.59,4.169,129.0756774,13.736,False,True,False,False
1641,12,0,76.67,4.087,129.0623548,13.736,False,True,False,False
1642,12,0,71.81,4.031,129.0490323,13.736,False,True,False,False
1643,12,0,78.72,3.981,129.0357097,13.736,False,True,False,False
1644,12,0,86.84,3.935,129.0432,13.736,False,True,False,False
1645,12,0,88.95,3.898,129.0663,13.736,False,True,False,False
1646,12,0,89.85,3.842,129.0894,13.503,False,False,True,False
1647,12,0,89.9,3.705,129.1125,13.503,False,False,True,False
1648,12,0,88.1,3.692,129.1338387,13.503,False,False,True,False
1649,12,0,91.17,3.794,129.1507742,13.503,False,False,True,False
1650,12,0,93.29,3.805,129.1677097,13.503,False,False,True,False
1651,12,0,90.61,3.803,129.1846452,13.503,False,False,True,False
1652,12,0,91.04,3.701,129.2015806,13.503,False,False,True,False
1653,12,0,91.74,3.743,129.2405806,13.503,False,False,True,False
1654,12,0,94.61,3.74,129.2832581,13.503,False,False,True,False
1655,12,0,93.66,3.798,129.3259355,13.503,False,False,True,False
1656,12,1,88.0,3.913,129.3686129,13.503,False,False,True,False
1657,12,0,76.36,3.918,129.4306,13.503,False,False,True,False
1658,12,0,82.95,3.789,129.5183333,13.503,False,False,True,False
1659,12,0,83.26,3.877,129.6060667,13.503,False,False,True,False
1660,12,0,70.44,3.827,129.6938,12.89,False,False,False,True
1661,12,0,67.31,3.805,129.7706452,12.89,False,False,False,True
1662,12,0,73.05,3.842,129.7821613,12.89,False,False,False,True
1663,12,0,67.41,3.727,129.7936774,12.89,False,False,False,True
1664,12,0,59.77,3.828,129.8051935,12.89,False,False,False,True
1665,12,0,48.76,3.824,129.8167097,12.89,False,False,False,True
1666,12,0,54.2,3.813,129.8268333,12.89,False,False,False,True
1667,12,1,53.25,3.622,129.8364,12.89,False,False,False,True
1668,12,0,52.5,3.701,129.8459667,12.89,False,False,False,True
1669,12,0,42.17,3.644,129.8555333,12.89,False,False,False,True
1670,12,0,43.29,3.6,129.8980645,12.89,False,False,False,True
1671,12,0,45.4,3.541,129.9845484,12.89,False,False,False,True
1672,12,1,44.64,3.428,130.0710323,12.89,False,False,False,True
1673,12,0,50.43,3.599,130.1575161,12.187,True,False,False,False
1674,12,0,48.07,3.657,130.244,12.187,True,False,False,False
1675,12,0,46.2,3.66,130.2792258,12.187,True,False,False,False
1676,12,0,50.43,3.675,130.3144516,12.187,True,False,False,False
1677,12,0,50.58,3.702,130.3496774,12.187,True,False,False,False
1678,12,1,52.27,3.722,130.3849032,12.187,True,False,False,False
1679,12,0,51.8,3.781,130.4546207,12.187,True,False,False,False
1680,12,0,53.13,3.95,130.5502069,12.187,True,False,False,False
1681,12,0,52.27,4.178,130.6457931,12.187,True,False,False,False
1682,12,0,54.54,4.25,130.7413793,12.187,True,False,False,False
1683,12,0,64.44,4.273,130.8261935,12.187,True,False,False,False
1684,12,0,56.26,4.038,130.8966452,12.187,True,False,False,False
1685,12,0,64.36,4.294,130.9670968,12.187,True,False,False,False
1686,12,0,64.05,4.121,131.0375484,11.627,False,True,False,False
1687,12,0,64.28,4.254,131.108,11.627,False,True,False,False
1688,12,0,66.73,4.222,131.1173333,11.627,False,True,False,False
1689,12,0,77.99,4.193,131.1266667,11.627,False,True,False,False
1690,12,0,76.03,4.171,131.136,11.627,False,True,False,False
1691,12,0,77.27,4.186,131.1453333,11.627,False,True,False,False
1692,12,0,84.51,4.11,131.0983226,11.627,False,True,False,False
1693,12,0,83.84,4.293,131.0287742,11.627,False,True,False,False
1694,12,0,78.11,4.277,130.9592258,11.627,False,True,False,False
1695,12,0,84.83,4.103,130.8896774,11.627,False,True,False,False
1696,12,0,85.94,4.144,130.8295333,11.627,False,True,False,False
1697,12,0,91.61,4.014,130.7929,11.627,False,True,False,False
1698,12,0,90.47,3.875,130.7562667,11.627,False,True,False,False
1699,12,0,89.13,3.765,130.7196333,10.926,False,False,True,False
1700,12,0,95.61,3.723,130.683,10.926,False,False,True,False
1701,12,0,85.53,3.726,130.7012903,10.926,False,False,True,False
1702,12,0,93.47,3.769,130.7195806,10.926,False,False,True,False
1703,12,0,88.16,3.76,130.737871,10.926,False,False,True,False
1704,12,0,95.91,3.811,130.7561613,10.926,False,False,True,False
1705,12,0,94.87,4.002,130.7909677,10.926,False,False,True,False
1706,12,0,85.32,4.055,130.8381613,10.926,False,False,True,False
1707,12,0,89.78,4.093,130.8853548,10.926,False,False,True,False
1708,12,1,88.52,4.124,130.9325484,10.926,False,False,True,False
1709,12,0,83.64,4.133,130.9776667,10.926,False,False,True,False
1710,12,0,82.97,4.125,131.0103333,10.926,False,False,True,False
1711,12,0,81.22,3.966,131.043,10.926,False,False,True,False
1712,12,0,81.61,3.966,131.0756667,10.199,False,False,False,True
1713,12,0,71.74,4.468,131.1083333,10.199,False,False,False,True
1714,12,0,68.66,4.449,131.1499677,10.199,False,False,False,True
1715,12,0,65.95,4.301,131.1930968,10.199,False,False,False,True
1716,13,0,31.53,2.666,126.4420645,8.316,True,False,False,False
1717,13,1,33.16,2.671,126.4962581,8.316,True,False,False,False
1718,13,0,35.7,2.654,126.5262857,8.316,True,False,False,False
1719,13,0,29.98,2.667,126.5522857,8.316,True,False,False,False
1720,13,0,40.65,2.681,126.5782857,8.316,True,False,False,False
1721,13,0,37.62,2.733,126.6042857,8.316,True,False,False,False
1722,13,0,42.49,2.782,126.6066452,8.316,True,False,False,False
1723,13,0,41.48,2.819,126.6050645,8.316,True,False,False,False
1724,13,0,42.15,2.842,126.6034839,8.107,False,True,False,False
1725,13,0,38.97,2.877,126.6019032,8.107,False,True,False,False
1726,13,0,50.39,2.915,126.5621,8.107,False,True,False,False
1727,13,0,55.66,2.936,126.4713333,8.107,False,True,False,False
1728,13,0,48.33,2.941,126.3805667,8.107,False,True,False,False
